Zeit;Wert 1-avg[W]
2023-01-07 15:36:28.377046; 49.877835
2023-01-07 15:36:29.435907; 47.631312
2023-01-07 15:36:30.496449; 46.571448
2023-01-07 15:36:31.556359; 49.52826
2023-01-07 15:36:32.588171; 50.84124
2023-01-07 15:36:33.598906; 50.256324
2023-01-07 15:36:34.599237; 47.855988
2023-01-07 15:36:35.657067; 48.057912
2023-01-07 15:36:36.660899; 47.173665
2023-01-07 15:36:37.664770; 50.664912
2023-01-07 15:36:38.670074; 50.256324
2023-01-07 15:36:39.728137; 48.6324
2023-01-07 15:36:40.758790; 48.892152
2023-01-07 15:36:41.764581; 47.598132
2023-01-07 15:36:42.767193; 51.429
2023-01-07 15:36:43.768182; 50.314626
2023-01-07 15:36:44.769749; 49.73208
2023-01-07 15:36:45.770552; 46.516464
2023-01-07 15:36:46.783465; 48.057912
2023-01-07 15:36:47.795897; 48.949269
2023-01-07 15:36:48.816317; 50.519157
2023-01-07 15:36:49.837565; 50.468376
2023-01-07 15:36:50.862292; 49.999992
2023-01-07 15:36:51.876143; 46.401432
2023-01-07 15:36:52.899723; 47.080446
2023-01-07 15:36:53.919390; 47.48457
2023-01-07 15:36:54.939658; 50.791104
2023-01-07 15:36:55.997052; 50.937712
2023-01-07 15:36:57.004000; 48.001506
2023-01-07 15:36:58.007942; 47.5405
2023-01-07 15:36:59.023825; 46.00644
2023-01-07 15:37:00.052872; 49.209732
2023-01-07 15:37:01.076525; 49.73208
2023-01-07 15:37:02.137632; 48.949269
2023-01-07 15:37:03.156564; 48.6324
2023-01-07 15:37:04.225230; 50.987232
2023-01-07 15:37:05.247239; 49.585851
2023-01-07 15:37:06.266020; 49.470669
2023-01-07 15:37:07.287863; 46.972926
2023-01-07 15:37:08.289368; 46.06095
2023-01-07 15:37:09.311477; 46.206468
2023-01-07 15:37:10.329747; 50.05203
2023-01-07 15:37:11.351061; 49.73208
2023-01-07 15:37:12.373500; 50.43123
2023-01-07 15:37:13.387713; 46.370709
2023-01-07 15:37:14.416233; 46.315962
2023-01-07 15:37:15.439443; 46.827408
2023-01-07 15:37:16.455308; 50.577696
2023-01-07 15:37:17.474047; 49.585851
2023-01-07 15:37:18.489266; 46.827408
2023-01-07 15:37:19.515744; 46.772187
2023-01-07 15:37:20.529050; 46.516464
2023-01-07 15:37:21.565112; 31.774827
2023-01-07 15:37:22.627358; 31.995
2023-01-07 15:37:23.646150; 31.470756
2023-01-07 15:37:24.690662; 31.512942
2023-01-07 15:37:25.711896; 31.470756
2023-01-07 15:37:26.741027; 32.03766
2023-01-07 15:37:27.761603; 32.473029
2023-01-07 15:37:28.792210; 31.6395
2023-01-07 15:37:29.828476; 32.387235
2023-01-07 15:37:30.845472; 31.555128
2023-01-07 15:37:31.880073; 31.512942
2023-01-07 15:37:32.911474; 31.6395
2023-01-07 15:37:33.963314; 31.335903
2023-01-07 15:37:34.991919; 32.13
2023-01-07 15:37:36.027423; 31.9515
2023-01-07 15:37:37.056048; 31.908898
2023-01-07 15:37:38.077039; 32.21568
2023-01-07 15:37:39.110761; 31.603544
2023-01-07 15:37:40.140406; 31.603544
2023-01-07 15:37:41.160311; 31.603544
2023-01-07 15:37:42.183176; 32.069548
2023-01-07 15:37:43.203957; 32.215647
2023-01-07 15:37:44.234478; 31.512942
2023-01-07 15:37:45.273282; 31.512942
2023-01-07 15:37:46.311607; 31.597314
2023-01-07 15:37:47.335985; 31.732404
2023-01-07 15:37:48.375776; 31.470756
2023-01-07 15:37:49.392245; 31.386384
2023-01-07 15:37:50.435666; 32.03766
2023-01-07 15:37:51.457190; 31.859673
2023-01-07 15:37:52.495027; 32.16564
2023-01-07 15:37:53.528151; 31.81725
2023-01-07 15:37:54.567224; 31.512942
2023-01-07 15:37:55.586795; 31.555128
2023-01-07 15:37:56.612936; 31.470756
2023-01-07 15:37:57.638425; 31.470756
2023-01-07 15:37:58.672002; 32.03766
2023-01-07 15:37:59.711665; 31.81725
2023-01-07 15:38:00.751275; 31.81725
2023-01-07 15:38:01.794178; 31.730636
2023-01-07 15:38:02.828227; 32.17284
2023-01-07 15:38:03.863551; 31.859673
2023-01-07 15:38:04.874608; 31.42857
2023-01-07 15:38:05.924451; 31.688272
2023-01-07 15:38:06.970832; 32.036704
2023-01-07 15:38:08.019085; 32.30136
2023-01-07 15:38:09.073834; 31.774827
2023-01-07 15:38:10.113318; 31.555128
2023-01-07 15:38:11.161078; 31.555128
2023-01-07 15:38:12.205973; 31.555128
2023-01-07 15:38:13.251260; 31.470756
2023-01-07 15:38:14.291349; 31.944519
2023-01-07 15:38:15.326969; 31.81725
2023-01-07 15:38:16.361449; 31.681686
2023-01-07 15:38:17.396538; 31.81725
2023-01-07 15:38:18.443704; 32.12298
2023-01-07 15:38:19.495093; 31.555128
2023-01-07 15:38:20.535837; 31.512942
2023-01-07 15:38:21.595121; 31.512942
2023-01-07 15:38:22.641619; 31.808244
2023-01-07 15:38:23.679389; 32.03766
2023-01-07 15:38:24.723538; 31.81725
2023-01-07 15:38:25.769042; 35.22057
2023-01-07 15:38:26.832580; 31.168107
2023-01-07 15:38:27.887017; 31.210056
2023-01-07 15:38:28.937212; 31.210056
2023-01-07 15:38:29.991598; 31.126158
2023-01-07 15:38:31.051195; 30.950304
2023-01-07 15:38:32.080671; 31.689981
2023-01-07 15:38:33.128499; 31.386384
2023-01-07 15:38:34.181910; 31.04226
2023-01-07 15:38:35.251665; 31.299618
2023-01-07 15:38:36.302342; 31.994102
2023-01-07 15:38:37.303383; 31.080896
2023-01-07 15:38:38.353182; 31.730636
2023-01-07 15:38:39.403793; 31.645908
2023-01-07 15:38:40.435175; 31.470756
2023-01-07 15:38:41.489983; 31.168107
2023-01-07 15:38:42.521207; 31.126158
2023-01-07 15:38:43.576955; 32.03766
2023-01-07 15:38:44.629863; 31.168107
2023-01-07 15:38:45.687432; 30.950304
2023-01-07 15:38:46.733588; 31.126158
2023-01-07 15:38:47.735883; 31.555128
2023-01-07 15:38:48.793796; 32.03766
2023-01-07 15:38:49.798795; 31.252005
2023-01-07 15:38:50.863186; 31.774827
2023-01-07 15:38:51.926447; 31.859673
2023-01-07 15:38:52.933978; 31.084209
2023-01-07 15:38:53.994436; 31.81725
2023-01-07 15:38:55.054419; 30.950304
2023-01-07 15:38:56.120455; 31.597314
2023-01-07 15:38:57.181533; 31.470756
2023-01-07 15:38:58.189334; 31.723872
2023-01-07 15:38:59.251350; 31.210056
2023-01-07 15:39:00.269802; 31.647558
2023-01-07 15:39:01.278894; 31.084209
2023-01-07 15:39:02.281162; 31.126158
2023-01-07 15:39:03.285754; 32.12298
2023-01-07 15:39:04.299080; 31.555128
2023-01-07 15:39:05.300668; 31.512942
2023-01-07 15:39:06.311901; 31.293954
2023-01-07 15:39:07.313563; 31.252005
2023-01-07 15:39:08.314629; 31.81725
2023-01-07 15:39:09.359254; 31.252005
2023-01-07 15:39:10.365659; 30.950304
2023-01-07 15:39:11.420534; 31.512942
2023-01-07 15:39:12.427135; 31.555128
2023-01-07 15:39:13.492413; 32.16564
2023-01-07 15:39:14.514451; 31.210056
2023-01-07 15:39:15.518212; 31.126158
2023-01-07 15:39:16.581164; 30.950304
2023-01-07 15:39:17.637786; 30.992016
2023-01-07 15:39:18.647142; 31.470756
2023-01-07 15:39:19.653097; 31.6395
2023-01-07 15:39:20.665469; 31.512942
2023-01-07 15:39:21.666241; 31.512942
2023-01-07 15:39:22.684273; 31.335903
2023-01-07 15:39:23.692278; 31.774827
2023-01-07 15:39:24.700753; 31.210056
2023-01-07 15:39:25.718139; 39.91554
2023-01-07 15:39:26.728945; 51.840432
2023-01-07 15:39:27.752774; 50.256324
2023-01-07 15:39:28.754248; 50.314626
2023-01-07 15:39:29.779088; 47.598132
2023-01-07 15:39:30.781174; 47.396445
2023-01-07 15:39:31.794910; 49.9359
2023-01-07 15:39:32.850146; 50.314626
2023-01-07 15:39:33.864636; 50.314626
2023-01-07 15:39:34.885747; 46.46148
2023-01-07 15:39:35.907876; 48.001506
2023-01-07 15:39:36.915676; 48.57552
2023-01-07 15:39:37.932486; 51.3105
2023-01-07 15:39:38.947587; 51.3105
2023-01-07 15:39:39.964694; 50.409828
2023-01-07 15:39:40.970282; 47.798968
2023-01-07 15:39:42.002424; 46.45641
2023-01-07 15:39:43.076222; 47.028384
2023-01-07 15:39:44.085586; 51.36975
2023-01-07 15:39:45.094473; 50.782464
2023-01-07 15:39:46.105936; 48.057912
2023-01-07 15:39:47.123360; 46.827408
2023-01-07 15:39:48.142955; 46.511388
2023-01-07 15:39:49.146092; 49.94192
2023-01-07 15:39:50.155415; 49.474964
2023-01-07 15:39:51.163872; 50.519157
2023-01-07 15:39:52.168799; 48.001506
2023-01-07 15:39:53.184522; 47.67492
2023-01-07 15:39:54.206364; 48.9168
2023-01-07 15:39:55.228019; 49.267086
2023-01-07 15:39:56.251052; 46.626432
2023-01-07 15:39:57.268533; 46.206468
2023-01-07 15:39:58.294399; 46.827408
2023-01-07 15:39:59.319972; 49.177737
2023-01-07 15:40:00.339970; 50.20491
2023-01-07 15:40:01.361333; 49.585851
2023-01-07 15:40:02.374783; 46.516464
2023-01-07 15:40:03.411256; 47.024992
2023-01-07 15:40:04.434023; 47.42864
2023-01-07 15:40:05.453413; 49.795074
2023-01-07 15:40:06.483262; 49.474964
2023-01-07 15:40:07.513311; 48.43062
2023-01-07 15:40:08.517440; 47.1393
2023-01-07 15:40:09.535073; 46.516464
2023-01-07 15:40:10.562060; 49.32444
2023-01-07 15:40:11.599316; 49.52826
2023-01-07 15:40:12.610594; 49.267086
2023-01-07 15:40:13.643471; 46.827408
2023-01-07 15:40:14.671032; 46.46148
2023-01-07 15:40:15.718415; 46.06095
2023-01-07 15:40:16.731504; 49.789908
2023-01-07 15:40:17.768775; 49.999992
2023-01-07 15:40:18.802084; 47.598132
2023-01-07 15:40:19.829184; 46.772187
2023-01-07 15:40:20.852486; 46.206468
2023-01-07 15:40:21.897129; 41.84946
2023-01-07 15:40:22.922663; 31.732404
2023-01-07 15:40:23.960653; 31.512942
2023-01-07 15:40:24.989509; 32.430132
2023-01-07 15:40:26.044236; 31.81725
2023-01-07 15:40:27.071113; 31.689981
2023-01-07 15:40:28.109165; 31.512942
2023-01-07 15:40:29.144192; 31.512942
2023-01-07 15:40:30.183288; 32.393634
2023-01-07 15:40:31.232303; 31.42857
2023-01-07 15:40:32.275942; 32.03766
2023-01-07 15:40:33.321328; 31.859673
2023-01-07 15:40:34.367280; 32.344338
2023-01-07 15:40:35.411267; 31.555128
2023-01-07 15:40:36.454195; 31.512942
2023-01-07 15:40:37.500035; 31.555128
2023-01-07 15:40:38.540355; 31.470756
2023-01-07 15:40:39.575814; 32.08032
2023-01-07 15:40:40.620096; 32.473029
2023-01-07 15:40:41.660410; 31.774827
2023-01-07 15:40:42.693655; 31.81725
2023-01-07 15:40:43.731226; 31.555128
2023-01-07 15:40:44.769539; 32.344338
2023-01-07 15:40:45.816116; 31.42857
2023-01-07 15:40:46.853689; 31.42857
2023-01-07 15:40:47.900665; 31.42857
2023-01-07 15:40:48.945703; 32.03766
2023-01-07 15:40:49.984032; 32.473029
2023-01-07 15:40:51.035097; 32.2083
2023-01-07 15:40:52.086031; 31.512942
2023-01-07 15:40:53.122885; 31.42857
2023-01-07 15:40:54.184836; 31.723872
2023-01-07 15:40:55.226052; 31.512942
2023-01-07 15:40:56.230510; 31.859673
2023-01-07 15:40:57.260488; 31.81725
2023-01-07 15:40:58.304187; 31.732404
2023-01-07 15:40:59.328393; 32.301441
2023-01-07 15:41:00.333395; 31.81725
2023-01-07 15:41:01.387231; 31.512942
2023-01-07 15:41:02.430882; 32.344338
2023-01-07 15:41:03.471899; 31.42857
2023-01-07 15:41:04.535734; 32.473029
2023-01-07 15:41:05.575476; 31.9515
2023-01-07 15:41:06.626196; 31.732404
2023-01-07 15:41:07.673645; 31.732404
2023-01-07 15:41:08.725865; 31.512942
2023-01-07 15:41:09.766712; 32.16564
2023-01-07 15:41:10.823498; 31.512942
2023-01-07 15:41:11.855081; 31.518816
2023-01-07 15:41:12.910902; 32.03766
2023-01-07 15:41:13.965507; 31.774827
2023-01-07 15:41:15.022755; 32.566968
2023-01-07 15:41:16.065860; 31.688272
2023-01-07 15:41:17.135251; 31.470756
2023-01-07 15:41:18.184428; 31.470756
2023-01-07 15:41:19.238522; 31.859673
2023-01-07 15:41:20.298866; 31.859673
2023-01-07 15:41:21.367591; 31.81725
2023-01-07 15:41:22.413436; 31.859673
2023-01-07 15:41:23.463787; 31.555128
2023-01-07 15:41:24.510679; 32.344338
2023-01-07 15:41:25.568736; 36.279012
2023-01-07 15:41:26.623747; 31.252005
2023-01-07 15:41:27.680077; 31.033728
2023-01-07 15:41:28.734022; 31.200576
2023-01-07 15:41:29.795269; 32.16564
2023-01-07 15:41:30.852023; 31.512942
2023-01-07 15:41:31.917520; 31.168107
2023-01-07 15:41:32.987682; 31.084209
2023-01-07 15:41:34.059547; 30.950304
2023-01-07 15:41:35.112332; 31.555128
2023-01-07 15:41:36.182464; 31.126158
2023-01-07 15:41:37.255327; 31.603544
2023-01-07 15:41:38.324781; 31.386384
2023-01-07 15:41:39.391808; 31.9515
2023-01-07 15:41:40.448243; 31.168107
2023-01-07 15:41:41.516581; 31.38387
2023-01-07 15:41:42.585543; 30.992016
2023-01-07 15:41:43.646288; 30.908592
2023-01-07 15:41:44.707977; 31.168107
2023-01-07 15:41:45.767778; 31.512942
2023-01-07 15:41:46.828188; 31.468122
2023-01-07 15:41:47.892605; 31.341744
2023-01-07 15:41:48.897071; 31.38387
2023-01-07 15:41:49.959296; 31.730636
2023-01-07 15:41:51.030473; 31.341744
2023-01-07 15:41:52.039542; 31.81725
2023-01-07 15:41:53.106606; 30.908592
2023-01-07 15:41:54.107304; 31.470756
2023-01-07 15:41:55.182241; 31.82436
2023-01-07 15:41:56.249618; 31.210056
2023-01-07 15:41:57.257588; 31.084209
2023-01-07 15:41:58.261214; 31.168107
2023-01-07 15:41:59.324460; 31.210056
2023-01-07 15:42:00.328272; 30.992016
2023-01-07 15:42:01.332685; 31.774827
2023-01-07 15:42:02.348462; 31.470756
2023-01-07 15:42:03.361267; 31.252005
2023-01-07 15:42:04.382804; 31.555128
2023-01-07 15:42:05.442719; 30.908592
2023-01-07 15:42:06.443489; 31.210056
2023-01-07 15:42:07.506800; 31.033728
2023-01-07 15:42:08.510792; 30.992016
2023-01-07 15:42:09.519786; 32.12298
2023-01-07 15:42:10.524324; 31.603544
2023-01-07 15:42:11.537818; 31.341744
2023-01-07 15:42:12.556453; 31.080896
2023-01-07 15:42:13.563791; 31.341744
2023-01-07 15:42:14.574867; 31.341744
2023-01-07 15:42:15.584338; 31.257492
2023-01-07 15:42:16.653137; 30.99712
2023-01-07 15:42:17.667213; 31.688272
2023-01-07 15:42:18.695521; 31.603544
2023-01-07 15:42:19.720949; 31.645908
2023-01-07 15:42:20.793682; 31.38387
2023-01-07 15:42:21.812991; 31.299618
2023-01-07 15:42:22.826874; 31.164672
2023-01-07 15:42:23.836491; 31.080896
2023-01-07 15:42:24.847442; 31.38387
2023-01-07 15:42:25.852017; 34.726104
2023-01-07 15:42:26.859583; 52.92168
2023-01-07 15:42:27.877498; 50.791104
2023-01-07 15:42:28.889102; 50.585472
2023-01-07 15:42:29.905990; 46.20056
2023-01-07 15:42:30.907312; 45.890684
2023-01-07 15:42:31.931795; 45.945186
2023-01-07 15:42:32.948591; 49.795074
2023-01-07 15:42:33.961442; 50.26322
2023-01-07 15:42:34.979488; 47.226816
2023-01-07 15:42:36.006240; 46.401432
2023-01-07 15:42:37.031608; 46.20056
2023-01-07 15:42:38.038489; 49.155806
2023-01-07 15:42:39.052233; 49.213164
2023-01-07 15:42:40.083155; 49.155806
2023-01-07 15:42:41.108825; 46.712736
2023-01-07 15:42:42.184851; 46.767952
2023-01-07 15:42:43.206033; 47.638422
2023-01-07 15:42:44.235060; 49.209732
2023-01-07 15:42:45.264890; 47.598132
2023-01-07 15:42:46.286264; 46.716966
2023-01-07 15:42:47.301795; 46.261215
2023-01-07 15:42:48.328533; 48.6324
2023-01-07 15:42:49.349771; 49.381794
2023-01-07 15:42:50.374323; 49.73208
2023-01-07 15:42:51.401307; 46.46148
2023-01-07 15:42:52.427323; 46.206468
2023-01-07 15:42:53.456691; 47.028384
2023-01-07 15:42:54.472605; 49.209732
2023-01-07 15:42:55.492280; 49.73208
2023-01-07 15:42:56.511108; 49.413078
2023-01-07 15:42:57.522090; 46.661745
2023-01-07 15:42:58.549630; 48.057912
2023-01-07 15:42:59.576789; 50.198022
2023-01-07 15:43:00.602190; 50.723688
2023-01-07 15:43:01.637466; 50.782464
2023-01-07 15:43:02.674754; 47.855988
2023-01-07 15:43:03.696832; 47.028384
2023-01-07 15:43:04.725222; 46.716966
2023-01-07 15:43:05.744237; 51.429
2023-01-07 15:43:06.768632; 50.256324
2023-01-07 15:43:07.790812; 49.470669
2023-01-07 15:43:08.820985; 47.598132
2023-01-07 15:43:09.848212; 46.516464
2023-01-07 15:43:10.872788; 48.74616
2023-01-07 15:43:11.888530; 51.36975
2023-01-07 15:43:12.916870; 50.987232
2023-01-07 15:43:13.923825; 49.152378
2023-01-07 15:43:14.947585; 46.772187
2023-01-07 15:43:15.967569; 47.855988
2023-01-07 15:43:16.996300; 50.314626
2023-01-07 15:43:18.018277; 50.519157
2023-01-07 15:43:19.042618; 51.046245
2023-01-07 15:43:20.069148; 47.5422
2023-01-07 15:43:21.097516; 48.373122
2023-01-07 15:43:22.141025; 48.170724
2023-01-07 15:43:23.168031; 32.387235
2023-01-07 15:43:24.207427; 31.732404
2023-01-07 15:43:25.232358; 32.430132
2023-01-07 15:43:26.275807; 31.512942
2023-01-07 15:43:27.305433; 31.470756
2023-01-07 15:43:28.335142; 31.42857
2023-01-07 15:43:29.356312; 31.605135
2023-01-07 15:43:30.400827; 32.652438
2023-01-07 15:43:31.434342; 31.859673
2023-01-07 15:43:32.464626; 31.774827
2023-01-07 15:43:33.518274; 31.732404
2023-01-07 15:43:34.547564; 31.386384
2023-01-07 15:43:35.603289; 32.301441
2023-01-07 15:43:36.627577; 32.12298
2023-01-07 15:43:37.669133; 31.470756
2023-01-07 15:43:38.711796; 31.902096
2023-01-07 15:43:39.752668; 31.9515
2023-01-07 15:43:40.773711; 32.833528
2023-01-07 15:43:41.816540; 31.689981
2023-01-07 15:43:42.864879; 31.81725
2023-01-07 15:43:43.898690; 31.470756
2023-01-07 15:43:44.925705; 31.42857
2023-01-07 15:43:45.964569; 31.512942
2023-01-07 15:43:46.998008; 31.995
2023-01-07 15:43:48.033491; 31.81725
2023-01-07 15:43:49.056621; 31.689981
2023-01-07 15:43:50.092765; 31.555128
2023-01-07 15:43:51.124204; 32.12298
2023-01-07 15:43:52.188994; 31.470756
2023-01-07 15:43:53.232356; 31.512942
2023-01-07 15:43:54.268079; 31.859673
2023-01-07 15:43:55.305146; 32.473029
2023-01-07 15:43:56.341013; 31.774827
2023-01-07 15:43:57.377050; 31.512942
2023-01-07 15:43:58.408536; 32.03766
2023-01-07 15:43:59.451610; 31.42857
2023-01-07 15:44:00.482176; 32.03766
2023-01-07 15:44:01.516950; 31.470756
2023-01-07 15:44:02.565471; 32.12298
2023-01-07 15:44:03.616932; 32.17284
2023-01-07 15:44:04.655545; 31.732404
2023-01-07 15:44:05.707653; 34.12563
2023-01-07 15:44:06.757418; 32.652438
2023-01-07 15:44:07.803127; 31.555128
2023-01-07 15:44:08.827457; 31.512942
2023-01-07 15:44:09.899757; 31.512942
2023-01-07 15:44:10.934065; 32.652438
2023-01-07 15:44:11.983407; 31.995
2023-01-07 15:44:13.018494; 31.859673
2023-01-07 15:44:14.081026; 31.555128
2023-01-07 15:44:15.128386; 31.512942
2023-01-07 15:44:16.181641; 31.605135
2023-01-07 15:44:17.214474; 31.518816
2023-01-07 15:44:18.258995; 31.629546
2023-01-07 15:44:19.260202; 31.859673
2023-01-07 15:44:20.310401; 32.344338
2023-01-07 15:44:21.355009; 31.732404
2023-01-07 15:44:22.403884; 31.470756
2023-01-07 15:44:23.449573; 31.42857
2023-01-07 15:44:24.487340; 31.555128
2023-01-07 15:44:25.537236; 31.555128
2023-01-07 15:44:26.579899; 31.470756
2023-01-07 15:44:27.636589; 31.512942
2023-01-07 15:44:28.689547; 31.42857
2023-01-07 15:44:29.756318; 31.168107
2023-01-07 15:44:30.805691; 31.732404
2023-01-07 15:44:31.848345; 31.168107
2023-01-07 15:44:32.901326; 31.168107
2023-01-07 15:44:33.957708; 31.039008
2023-01-07 15:44:34.988785; 30.908592
2023-01-07 15:44:36.051978; 31.995
2023-01-07 15:44:37.105730; 32.12298
2023-01-07 15:44:38.160754; 31.425996
2023-01-07 15:44:39.212778; 31.38387
2023-01-07 15:44:40.259295; 31.299618
2023-01-07 15:44:41.304376; 30.908592
2023-01-07 15:44:42.364713; 30.950304
2023-01-07 15:44:43.431730; 31.470756
2023-01-07 15:44:44.482054; 31.386384
2023-01-07 15:44:45.534789; 31.597314
2023-01-07 15:44:46.601748; 31.210056
2023-01-07 15:44:47.664488; 31.168107
2023-01-07 15:44:48.720557; 31.084209
2023-01-07 15:44:49.781672; 31.084209
2023-01-07 15:44:50.827001; 31.084209
2023-01-07 15:44:51.880406; 31.995
2023-01-07 15:44:52.938500; 31.512942
2023-01-07 15:44:54.001393; 31.470756
2023-01-07 15:44:55.065750; 31.168107
2023-01-07 15:44:56.135935; 31.126158
2023-01-07 15:44:57.199500; 31.126158
2023-01-07 15:44:58.206721; 31.126158
2023-01-07 15:44:59.258172; 31.732404
2023-01-07 15:45:00.330802; 36.46482
2023-01-07 15:45:01.333519; 31.42857
2023-01-07 15:45:02.338687; 31.470756
2023-01-07 15:45:03.406432; 31.126158
2023-01-07 15:45:04.480995; 31.126158
2023-01-07 15:45:05.539350; 31.126158
2023-01-07 15:45:06.605177; 31.168107
2023-01-07 15:45:07.653268; 31.732404
2023-01-07 15:45:08.661466; 31.555128
2023-01-07 15:45:09.729554; 31.647558
2023-01-07 15:45:10.804414; 32.301441
2023-01-07 15:45:11.863489; 31.995
2023-01-07 15:45:12.864712; 31.210056
2023-01-07 15:45:13.870568; 31.168107
2023-01-07 15:45:14.874094; 31.084209
2023-01-07 15:45:15.945532; 31.689981
2023-01-07 15:45:16.959540; 31.995
2023-01-07 15:45:18.029478; 31.605135
2023-01-07 15:45:19.091830; 31.302012
2023-01-07 15:45:20.162110; 31.084209
2023-01-07 15:45:21.232244; 31.90968
2023-01-07 15:45:22.301290; 31.126158
2023-01-07 15:45:23.369097; 31.377852
2023-01-07 15:45:24.449210; 31.647558
2023-01-07 15:45:25.503159; 31.386384
2023-01-07 15:45:26.568528; 55.287834
2023-01-07 15:45:27.635314; 49.359772
2023-01-07 15:45:28.637806; 49.098448
2023-01-07 15:45:29.642007; 46.914084
2023-01-07 15:45:30.644300; 47.171124
2023-01-07 15:45:31.710522; 46.914084
2023-01-07 15:45:32.722685; 49.679406
2023-01-07 15:45:33.797463; 49.474964
2023-01-07 15:45:34.797837; 49.359772
2023-01-07 15:45:35.803383; 46.346454
2023-01-07 15:45:36.804160; 47.5405
2023-01-07 15:45:37.806038; 46.65752
2023-01-07 15:45:38.865206; 49.94192
2023-01-07 15:45:39.871431; 50.20491
2023-01-07 15:45:40.936343; 48.63411
2023-01-07 15:45:41.949837; 47.48457
2023-01-07 15:45:42.951669; 46.65752
2023-01-07 15:45:44.025407; 49.679406
2023-01-07 15:45:45.029103; 49.999992
2023-01-07 15:45:46.106008; 50.937712
2023-01-07 15:45:47.181015; 48.552
2023-01-07 15:45:48.257143; 47.282508
2023-01-07 15:45:49.259902; 50.20491
2023-01-07 15:45:50.260216; 50.20491
2023-01-07 15:45:51.265728; 50.35128
2023-01-07 15:45:52.286340; 47.37271
2023-01-07 15:45:53.294750; 47.630464
2023-01-07 15:45:54.371040; 50.1466
2023-01-07 15:45:55.374066; 50.673532
2023-01-07 15:45:56.390168; 51.527
2023-01-07 15:45:57.413833; 48.1474
2023-01-07 15:45:58.488097; 48.001506
2023-01-07 15:45:59.563658; 48.204044
2023-01-07 15:46:00.595486; 51.202368
2023-01-07 15:46:01.672668; 50.937712
2023-01-07 15:46:02.744827; 50.409828
2023-01-07 15:46:03.746117; 46.602304
2023-01-07 15:46:04.755934; 49.709632
2023-01-07 15:46:05.759623; 50.878688
2023-01-07 15:46:06.781365; 51.66126
2023-01-07 15:46:07.805612; 50.35128
2023-01-07 15:46:08.816241; 47.22936
2023-01-07 15:46:09.819209; 46.46148
2023-01-07 15:46:10.834825; 47.115432
2023-01-07 15:46:11.844853; 49.94192
2023-01-07 15:46:12.879968; 51.26163
2023-01-07 15:46:13.889504; 51.25125
2023-01-07 15:46:14.912660; 46.972926
2023-01-07 15:46:15.916708; 47.687481
2023-01-07 15:46:16.940307; 46.772187
2023-01-07 15:46:17.973846; 49.152378
2023-01-07 15:46:18.985782; 50.256324
2023-01-07 15:46:20.015144; 48.577228
2023-01-07 15:46:21.093677; 47.42864
2023-01-07 15:46:22.107887; 47.798968
2023-01-07 15:46:23.185443; 32.712624
2023-01-07 15:46:24.208097; 31.688272
2023-01-07 15:46:25.208548; 31.645908
2023-01-07 15:46:26.237614; 31.902096
2023-01-07 15:46:27.260697; 31.470756
2023-01-07 15:46:28.338462; 31.859673
2023-01-07 15:46:29.361480; 32.387235
2023-01-07 15:46:30.370898; 31.732404
2023-01-07 15:46:31.383928; 32.387235
2023-01-07 15:46:32.403262; 31.470756
2023-01-07 15:46:33.423051; 31.512942
2023-01-07 15:46:34.426948; 31.56118
2023-01-07 15:46:35.449431; 31.56118
2023-01-07 15:46:36.470684; 32.566968
2023-01-07 15:46:37.497989; 31.908898
2023-01-07 15:46:38.518881; 31.866296
2023-01-07 15:46:39.550199; 31.688272
2023-01-07 15:46:40.570269; 32.08716
2023-01-07 15:46:41.591064; 32.13
2023-01-07 15:46:42.610776; 31.56118
2023-01-07 15:46:43.625977; 31.425996
2023-01-07 15:46:44.636882; 31.994102
2023-01-07 15:46:45.653057; 31.908898
2023-01-07 15:46:46.673227; 32.387235
2023-01-07 15:46:47.678269; 31.688272
2023-01-07 15:46:48.716638; 31.645908
2023-01-07 15:46:49.737770; 31.470756
2023-01-07 15:46:50.747542; 31.512942
2023-01-07 15:46:51.771900; 31.42857
2023-01-07 15:46:52.793299; 32.344338
2023-01-07 15:46:53.823629; 31.995
2023-01-07 15:46:54.850629; 31.732404
2023-01-07 15:46:55.877253; 31.689981
2023-01-07 15:46:56.908494; 31.647558
2023-01-07 15:46:57.939794; 32.479902
2023-01-07 15:46:58.966123; 31.387292
2023-01-07 15:47:00.006201; 31.429536
2023-01-07 15:47:01.016325; 32.42876
2023-01-07 15:47:02.047427; 31.73256
2023-01-07 15:47:03.066585; 32.609304
2023-01-07 15:47:04.118753; 31.555128
2023-01-07 15:47:05.161218; 31.689981
2023-01-07 15:47:06.184390; 31.555128
2023-01-07 15:47:07.210258; 31.512942
2023-01-07 15:47:08.232616; 31.94496
2023-01-07 15:47:09.269220; 31.94496
2023-01-07 15:47:10.286521; 31.640756
2023-01-07 15:47:11.325737; 31.774827
2023-01-07 15:47:12.340458; 31.514024
2023-01-07 15:47:13.366636; 31.514024
2023-01-07 15:47:14.393773; 31.429536
2023-01-07 15:47:15.426761; 31.556268
2023-01-07 15:47:16.466039; 32.037
2023-01-07 15:47:17.493989; 31.86
2023-01-07 15:47:18.526444; 31.73256
2023-01-07 15:47:19.561811; 31.556268
2023-01-07 15:47:20.590056; 36.403236
2023-01-07 15:47:21.615067; 31.470756
2023-01-07 15:47:22.645124; 31.647558
2023-01-07 15:47:23.675517; 31.774827
2023-01-07 15:47:24.711173; 32.08032
