"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%)","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"01/07/2023 16:17:19.150","33.989741498136368136","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.52744818416391581","0","0","0","0","0","0"," "," "," "," ","0","131.52744818416391581","0","0","20406.682869785432558","20406.682869785432558","0.354965506376636597","0.354965506376636597","0.354965506376636597","1.9119191703395044257","0.74420890461907029945"
"01/07/2023 16:17:20.154","33.989741498136368136","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","377.64252617540989831","0","0","0","0","0","0"," "," "," "," ","0","377.64252617540989831","0","0","51016.615673300751951","51016.615673300751951","1.9187995767774412847","0.36195512561517650951","0.36195512561517650951","1.9187995767774412847","1.1403773511963088971"
"01/07/2023 16:17:21.165","33.989741498136368136","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.50920638636915783","0","0","0","0","0","0"," "," "," "," ","0","130.50920638636915783","0","0","8099.4804448267886983","8099.4804448267886983","0","0","0","2.6743482456417888571","0.35707082291897007664"
"01/07/2023 16:17:22.160","33.989741498136368136","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.70392798600175865","0","0","0","0","0","0"," "," "," "," ","0","132.70392798600175865","0","0","53531.960283322885516","53531.960283322885516","1.039006239104234286","0","0","2.6098156638803660101","0.64629885632004890894"
"01/07/2023 16:17:23.148","33.989177698732625288","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.60882393160767379","0","0","0","0","0","0"," "," "," "," ","0","133.60882393160767379","0","0","12437.76688236056907","12437.76688236056907","0.36293953797960076813","0.36293953797960076813","0.36293953797960076813","1.9444801802338873564","0.75832975947323078003"
"01/07/2023 16:17:24.151","33.988493106790933496","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.52574447058793794","0","0","0","0","0","0"," "," "," "," ","0","131.52574447058793794","0","0","8162.5674144170943691","8162.5674144170943691","3.4697769974980308127","0.35589883612699990678","1.9128379168125153598","0.35589883612699990678","1.5235981644360796494"
"01/07/2023 16:17:25.155","33.987405810967878494","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.51633552447518127","0","0","0","0","0","0"," "," "," "," ","0","131.51633552447518127","0","0","8161.983489518944225","8161.983489518944225","0.36480430551578679754","1.9216042382421028023","0.36480430551578679754","0.36480430551578679754","0.75400927045714549735"
"01/07/2023 16:17:26.159","33.986922570966868307","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","709.32534691438991103","0","0","0","0","0","0"," "," "," "," ","0","709.32534691438991103","0","0","8161.226463374553532","8161.226463374553532","1.9339057188709207757","0.37730104774188477634","0","0","0"
"01/07/2023 16:17:27.147","33.986439330965851013","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3373.5899543158002416","0","0","0","0","0","0"," "," "," "," ","0","3373.5899543158002416","0","0","12441.378559013372069","12441.378559013372069","1.9215578997414106688","0.33964754328562607455","1.9215578997414106688","11.413020038476107132","3.898950907424281187"
"01/07/2023 16:17:28.150","33.986197699323803079","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2172.3927151899479213","0","0","0","0","0","0"," "," "," "," ","0","2172.3927151899479213","0","0","12245.120038648659829","12245.120038648659829","1.9037278825605130628","1.9037278825605130628","0.34664419815670921565","1.9037278825605130628","1.5144519787917753995"
"01/07/2023 16:17:29.153","34.007782659960859917","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1280.1636057064190481","0","0","0","0","0","0"," "," "," "," ","0","1280.1636057064190481","0","0","8167.5235653792715311","8167.5235653792715311","3.4140912833797165682","4.9719285207445622632","4.9719285207445622632","4.9719285207445622632","4.5824741964825115303"
"01/07/2023 16:17:30.162","34.007621564438480277","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.82310228949347675","0","0","0","0","0","0"," "," "," "," ","0","130.82310228949347675","0","0","36535.324566665818566","36535.324566665818566","0.89215887502293034217","0","0","0","0"
"01/07/2023 16:17:31.151","34.006896692795422155","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1233.0631947919453069","0","0","0","0","0","0"," "," "," "," ","0","1233.0631947919453069","0","0","8279.716140766899116","8279.716140766899116","2.0872818479371724187","0.50804445838777967381","0.50804445838777967381","0.50804445838777967381","0.90285885933477638687"
"01/07/2023 16:17:32.167","34.005688581151346739","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2210.5175122930486395","0","0","0","0","0","0"," "," "," "," ","0","2210.5175122930486395","0","0","56488.376214319330757","56488.376214319330757","0","3.0314666153901215218","0","3.0314666153901215218","1.4922835457931382663"
"01/07/2023 16:17:33.154","34.004963732791360087","0","2.564453125","0","64.843635146344482223","0","0","0","0","0","0"," "," "," "," ","0","749.75453137960812455","0","0","0","0","0","0"," "," "," "," ","64.843635146344482223","749.75453137960812455","0","0","16599.970597464187449","16599.970597464187449","0.26609891333487789566","0","0.26609891333487789566","0","0"
"01/07/2023 16:17:34.156","34.004319397267963154","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.63506810070441588","0","0","0","0","0","0"," "," "," "," ","0","131.63506810070441588","0","0","8169.3521051588686532","8169.3521051588686532","0.27491214967698685001","0.27491214967698685001","0.27491214967698685001","1.8331166473382842774","0.6644582878379212687"
"01/07/2023 16:17:35.158","34.00407776562591522","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1281.9267398835863787","0","0","0","0","0","0"," "," "," "," ","0","1281.9267398835863787","0","0","95078.229978655523155","95078.229978655523155","0","0","0","0.15874759132978866205","0"
"01/07/2023 16:17:36.150","34.003594525624905032","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2197.3956829238668433","0","0","0","0","0","0"," "," "," "," ","0","2197.3956829238668433","0","0","8257.369465372621562","8257.369465372621562","5.5042966062384675041","0.77951143655039523139","2.3544398264464194703","3.9293682163424437093","3.1419040213944371409"
"01/07/2023 16:17:37.153","34.003594525624905032","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.66109118518022569","0","0","0","0","0","0"," "," "," "," ","0","131.66109118518022569","0","0","57196.769794871026534","57196.769794871026534","0.25692817870447415274","1.815413675912214142","0.25692817870447415274","0","0.25692817870447415274"
"01/07/2023 16:17:38.159","34.003594525624905032","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","354.77936499860078357","0","0","0","0","0","0"," "," "," "," ","0","354.77936499860078357","0","0","8141.0435800239147284","8141.0435800239147284","2.1755268434826335877","0.62275742829981384219","0","2.1755268434826335877","1.0109448132333942461"
"01/07/2023 16:17:39.146","34.003594525624905032","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.76146459886305706","0","0","0","0","0","0"," "," "," "," ","0","133.76146459886305706","0","0","8301.3175605597425601","8301.3175605597425601","4.9982762887249787553","0.24819010316122769311","0.24819010316122769311","0","0.6440356853834705575"
"01/07/2023 16:17:40.148","34.002950190101508099","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.76234026686066159","0","0","0","0","0","0"," "," "," "," ","0","131.76234026686066159","0","0","12265.876039387756464","12265.876039387756464","0.1805135592793938315","0","0.1805135592793938315","1.7401930349156602418","0.1805135592793938315"
"01/07/2023 16:17:41.159","34.201282107783782749","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","195.80543229537664729","0","0","0","0","0","0"," "," "," "," ","0","195.80543229537664729","0","0","8101.2025321400269604","8101.2025321400269604","1.119544295576624382","4.2095585363398519974","0","0","0.73328757145842970999"
"01/07/2023 16:17:42.149","34.293984676314046567","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.3234081462824463","0","0","0","0","0","0"," "," "," "," ","0","133.3234081462824463","0","0","12411.197267435747563","12411.197267435747563","2.1409390691858209976","2.1409390691858209976","0.56256711868882813832","2.1409390691858209976","1.7463511323518199347"
"01/07/2023 16:17:43.152","34.293501436313036379","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.60451527115864678","0","0","0","0","0","0"," "," "," "," ","0","131.60451527115864678","0","0","8167.4559780403906188","8167.4559780403906188","1.8592775447048071058","1.8592775447048071058","0.30148829938266841211","0.30148829938266841211","1.0803829220437433101"
"01/07/2023 16:17:44.155","34.292776564669971151","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.63287590908956304","0","0","0","0","0","0"," "," "," "," ","0","131.63287590908956304","0","0","16338.432112837297609","16338.432112837297609","0","0","0.27530000680122679313","0","0"
"01/07/2023 16:17:45.161","34.292776564669971151","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.14421840281244158","0","0","0","0","0","0"," "," "," "," ","0","131.14421840281244158","0","0","138361.12448219145881","138361.12448219145881","0","0","0","0","0"
"01/07/2023 16:17:46.149","34.292293324668960963","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","66.779929474323580507","0","0","0","0","0","0"," "," "," "," ","0","66.779929474323580507","0","0","24866.417375166307465","24866.417375166307465","1.9809808195371481077","3.5619327418026758281","0.40002889727162038724","0.40002889727162038724","1.5857478980169092964"
"01/07/2023 16:17:47.152","34.291810061384879305","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.72108061180449567","0","0","0","0","0","0"," "," "," "," ","0","131.72108061180449567","0","0","69484.865796675541787","69484.865796675541787","0.21287587190247370117","0","0.21287587190247370117","0.21287587190247370117","0"
"01/07/2023 16:17:48.154","33.997433151583521749","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.72541836541728344","0","0","0","0","0","0"," "," "," "," ","0","131.72541836541728344","0","0","8174.9592973446842734","8174.9592973446842734","1.7675112041170115695","0.20826535021409853243","0.20826535021409853243","0.20826535021409853243","0.59808180327656224051"
"01/07/2023 16:17:49.156","33.997231799642840144","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.63206206012952748","0","0","0","0","0","0"," "," "," "," ","0","131.63206206012952748","0","0","12253.748322688421467","12253.748322688421467","0.27821381128788624792","0.27821381128788624792","0.27821381128788624792","0.27821381128788624792","0.27821381128788624792"
"01/07/2023 16:17:50.158","33.997231799642840144","0","2.564453125","0","220.66575757699811788","0","0","0","0","0","0"," "," "," "," ","0","197.70054298753677813","0","0","0","0","0","0"," "," "," "," ","220.66575757699811788","197.70054298753677813","0","0","8179.6103442116227598","8179.6103442116227598","0","0","0","0","0"
"01/07/2023 16:17:51.144","33.997231799642840144","0","2.564453125","0","224.03150470912194692","0","0","0","0","0","0"," "," "," "," ","0","66.905336247973067998","0","0","0","0","0","0"," "," "," "," ","224.03150470912194692","66.905336247973067998","0","0","8304.3714324756874703","8304.3714324756874703","1.7958261477444947829","0.21188785980488233918","0.21188785980488233918","0.21188785980488233918","0.60786736318726442008"
"01/07/2023 16:17:52.145","33.997231799642840144","0","2.564453125","0","220.98329366299907406","0","0","0","0","0","0"," "," "," "," ","0","131.990021554370486","0","0","0","0","0","0"," "," "," "," ","220.98329366299907406","131.990021554370486","0","0","173042.9179554025759","173042.9179554025759","0","3.1312867794880072658","0.0064895788263297227161","4.6936853798188460374","1.5688881791571684943"
"01/07/2023 16:17:53.148","33.996909631881145231","0","2.564453125","0","220.15471596804070487","0","0","0","0","0","0"," "," "," "," ","0","131.49512446959897716","0","0","0","0","0","0"," "," "," "," ","220.15471596804070487","131.49512446959897716","0","0","8160.6671185981422241","8160.6671185981422241","0.38612330883031065198","0","0.38612330883031065198","0","0"
"01/07/2023 16:17:54.151","33.996909631881145231","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.699107050122592","0","0","0","0","0","0"," "," "," "," ","0","131.699107050122592","0","0","8173.3264011712444699","8173.3264011712444699","0.22344958465516651103","0.22344958465516651103","0.22344958465516651103","0.22344958465516651103","0.22344958465516651103"
"01/07/2023 16:17:55.168","33.996909631881145231","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","194.62169817654213944","0","0","0","0","0","0"," "," "," "," ","0","194.62169817654213944","0","0","12078.340541380553987","12078.340541380553987","0.17172674579930546912","1.7075463343254604354","0.17172674579930546912","0.17172674579930546912","0.55567672830816317031"
"01/07/2023 16:17:56.164","33.996909631881145231","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","648.58161425739012884","0","0","0","0","0","0"," "," "," "," ","0","648.58161425739012884","0","0","12337.106619187012257","12337.106619187012257","0","1.170085943246257365","0","1.170085943246257365","0.38572154597042995761"
"01/07/2023 16:17:57.153","33.996668023522168767","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3887.476762617764507","0","0","0","0","0","0"," "," "," "," ","0","3887.476762617764507","0","0","12426.980868638680477","12426.980868638680477","0.44912299153735402157","0.44912299153735402157","0.44912299153735402157","0","0.054084885357841283593"
"01/07/2023 16:17:58.172","33.996668023522168767","0","2.564453125","0","218.78205696731572516","0","0","0","0","0","0"," "," "," "," ","0","2302.6075681717043153","0","0","0","0","0","0"," "," "," "," ","218.78205696731572516","2302.6075681717043153","0","0","8037.05206581278253","8037.05206581278253","1.8908478779333770525","0","0.35789237602609214051","0.35789237602609214051","0.35789237602609214051"
"01/07/2023 16:17:59.158","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2144.8767882935585476","0","0","0","0","0","0"," "," "," "," ","0","2144.8767882935585476","0","0","8311.6512061025696312","8311.6512061025696312","0","1.7109149331431261487","0","1.7109149331431261487","0.12560710948414932631"
"01/07/2023 16:18:00.152","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.70436824577492985","0","0","0","0","0","0"," "," "," "," ","0","132.70436824577492985","0","0","12353.570280333955452","12353.570280333955452","5.7511976383813667724","1.0387575203004373314","1.0387575203004373314","0","1.8241642066472607553"
"01/07/2023 16:18:01.155","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","322.99706182333238758","0","0","0","0","0","0"," "," "," "," ","0","322.99706182333238758","0","0","8166.6417606689474269","8166.6417606689474269","0.3049770447224875447","0","1.8627117783986957278","1.8627117783986957278","0.69440574339039162766"
"01/07/2023 16:18:02.158","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3770.0752768337351881","0","0","0","0","0","0"," "," "," "," ","0","3770.0752768337351881","0","0","53108.192682762623008","53108.192682762623008","0.2616834212077812083","0","0","0","0"
"01/07/2023 16:18:03.142","33.993164481127905674","0","2.564453125","0","65.040690065461419067","0","0","0","0","0","0"," "," "," "," ","0","865.85418649645521327","0","0","0","0","0","0"," "," "," "," ","65.040690065461419067","865.85418649645521327","0","0","12487.81249256859337","12487.81249256859337","3.1441110959020912574","3.1441110959020912574","0","6.3197140107905447337","3.1441110959020912574"
"01/07/2023 16:18:04.153","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","609.31815616764993138","0","0","0","0","0","0"," "," "," "," ","0","609.31815616764993138","0","0","8103.1401547490058874","8103.1401547490058874","2.6277234933003379425","0","1.0821318027178117305","0","0"
"01/07/2023 16:18:05.156","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1918.6171277862827083","0","0","0","0","0","0"," "," "," "," ","0","1918.6171277862827083","0","0","28591.782893912837608","28591.782893912837608","0","0.27869114186582777393","0.27869114186582777393","0.27869114186582777393","0"
"01/07/2023 16:18:06.159","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2172.9752057548357698","0","0","0","0","0","0"," "," "," "," ","0","2172.9752057548357698","0","0","16331.204482150105832","16331.204482150105832","0.3225462725167660416","0","0","0.3225462725167660416","0"
"01/07/2023 16:18:07.157","33.993164481127905674","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.2858697645612267","0","0","0","0","0","0"," "," "," "," ","0","132.2858697645612267","0","0","12314.611876264607417","12314.611876264607417","1.3500870073442139407","4.4818302769523370443","1.3500870073442139407","4.4818302769523370443","2.9159586421482752705"
"01/07/2023 16:18:08.162","33.999648022930990976","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","355.25781567194479749","0","0","0","0","0","0"," "," "," "," ","0","355.25781567194479749","0","0","39231.608193419473537","39231.608193419473537","0.48734333349288450066","0","0","0","0"
"01/07/2023 16:18:09.148","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.79260686380399648","0","0","0","0","0","0"," "," "," "," ","0","133.79260686380399648","0","0","8303.2502683960774448","8303.2502683960774448","1.8092339153896075388","0.22551188176685998954","0.22551188176685998954","0.22551188176685998954","0.62144745808305756896"
"01/07/2023 16:18:10.162","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.23400090098252235","0","0","0","0","0","0"," "," "," "," ","0","130.23400090098252235","0","0","12123.601538418735799","12123.601538418735799","0","0","0","0","0"
"01/07/2023 16:18:11.152","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.27663018521818117","0","0","0","0","0","0"," "," "," "," ","0","133.27663018521818117","0","0","8271.2284430099025485","8271.2284430099025485","0.61456168939343358559","0.61456168939343358559","0.61456168939343358559","0.61456168939343358559","0.61456168939343358559"
"01/07/2023 16:18:12.166","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.26916570297089493","0","0","0","0","0","0"," "," "," "," ","0","130.26916570297089493","0","0","56592.083621751240571","56592.083621751240571","2.8541895540140083121","0","0","0","0.54119406720481988415"
"01/07/2023 16:18:13.153","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.73468598538502761","0","0","0","0","0","0"," "," "," "," ","0","133.73468598538502761","0","0","8299.6556635778342752","8299.6556635778342752","0.26940305304548051168","1.8524284014098446605","0.26940305304548051168","1.8524284014098446605","1.0609157272276625861"
"01/07/2023 16:18:14.155","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.74225944362447649","0","0","0","0","0","0"," "," "," "," ","0","131.74225944362447649","0","0","12264.006697297405481","12264.006697297405481","0","0.19408258700132074992","0.19408258700132074992","0","0"
"01/07/2023 16:18:15.156","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.85651374174622674","0","0","0","0","0","0"," "," "," "," ","0","131.85651374174622674","0","0","8183.0951558514016142","8183.0951558514016142","0.10943011930429902279","0.10943011930429902279","0.10943011930429902279","0.10943011930429902279","0.10943011930429902279"
"01/07/2023 16:18:16.158","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","197.560014092614324","0","0","0","0","0","0"," "," "," "," ","0","197.560014092614324","0","0","8173.7961386196793683","8173.7961386196793683","1.7818015934022546354","0","0","0","0"
"01/07/2023 16:18:17.144","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","66.92235739073784373","0","0","0","0","0","0"," "," "," "," ","0","66.92235739073784373","0","0","12459.726176021009451","12459.726176021009451","0.1858330653877526828","1.7701849214927012355","0.1858330653877526828","1.7701849214927012355","0.97800899344022695914"
"01/07/2023 16:18:18.151","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.62187726226875384","0","0","0","0","0","0"," "," "," "," ","0","196.62187726226875384","0","0","16269.963823560663513","16269.963823560663513","0.695173507378943345","0.695173507378943345","0.695173507378943345","0","0.30726899413346941969"
"01/07/2023 16:18:19.154","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.63312531643057923","0","0","0","0","0","0"," "," "," "," ","0","131.63312531643057923","0","0","8169.2315347893891158","8169.2315347893891158","0.27268439904768460025","1.8309237053125593242","0.27268439904768460025","0.27268439904768460025","0.6622392392481191159"
"01/07/2023 16:18:20.157","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.65145277876823116","0","0","0","0","0","0"," "," "," "," ","0","131.65145277876823116","0","0","8170.3689482096160646","8170.3689482096160646","0.26897457556969150971","0.26897457556969150971","0.26897457556969150971","0.26897457556969150971","0.26897457556969150971"
"01/07/2023 16:18:21.159","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.67066533187193045","0","0","0","0","0","0"," "," "," "," ","0","131.67066533187193045","0","0","12257.341936348804666","12257.341936348804666","0","0","0.24847108337840984049","0","0"
"01/07/2023 16:18:22.147","33.999406391288943041","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","66.845163509346775754","0","0","0","0","0","0"," "," "," "," ","0","66.845163509346775754","0","0","58078.319034545173054","58078.319034545173054","3.4698493739731772756","0.3049264026280251727","0.3049264026280251727","3.4698493739731772756","1.8873878883006067753"
"01/07/2023 16:18:23.149","33.998600983526230834","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.62185042373263855","0","0","0","0","0","0"," "," "," "," ","0","131.62185042373263855","0","0","8168.5318081152854575","8168.5318081152854575","0","0.2874115649053154975","0.2874115649053154975","0","0"
"01/07/2023 16:18:24.152","33.998600983526230834","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.62469849717501802","0","0","0","0","0","0"," "," "," "," ","0","131.62469849717501802","0","0","51564.97279307511053","51564.97279307511053","0.2875209333885742069","0.2875209333885742069","0.2875209333885742069","0.2875209333885742069","0.2875209333885742069"
"01/07/2023 16:18:25.171","33.998600983526230834","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","194.28677178889347488","0","0","0","0","0","0"," "," "," "," ","0","194.28677178889347488","0","0","8038.3698711849256142","8038.3698711849256142","0.33507042661251595916","0.33507042661251595916","1.8683770354338546937","0.33507042661251595916","0.7184019853989975779"
"01/07/2023 16:18:26.157","33.998117743525213541","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","655.42108826482740369","0","0","0","0","0","0"," "," "," "," ","0","655.42108826482740369","0","0","12467.204849223218844","12467.204849223218844","1.715392328311882153","1.715392328311882153","0.13015672070401107518","3.3006279359197532308","1.715392328311882153"
"01/07/2023 16:18:27.169","33.997876135166237077","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2789.2709733260890062","0","0","0","0","0","0"," "," "," "," ","0","2789.2709733260890062","0","0","56678.935044086196285","56678.935044086196285","1.1596640100690613906","0","0","0","0"
"01/07/2023 16:18:28.156","33.997876135166237077","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2336.6242649411719867","0","0","0","0","0","0"," "," "," "," ","0","2336.6242649411719867","0","0","8300.7918379870243371","8300.7918379870243371","1.8385947846528805094","1.8385947846528805094","0.25534631343759883748","0.25534631343759883748","1.0469705490452341223"
"01/07/2023 16:18:29.175","34.822856363566323523","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2705.2511199867149116","0","0","0","0","0","0"," "," "," "," ","0","2705.2511199867149116","0","0","12052.982509933559413","12052.982509933559413","9.5821757399819240675","46.36230764236215407","14.179692227779449709","15.712197723711962993","21.45908842944128736"
"01/07/2023 16:18:30.147","34.822856363566323523","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","199.58071589397039247","0","0","0","0","0","0"," "," "," "," ","0","199.58071589397039247","0","0","29496.79528923669568","29496.79528923669568","3.5595228567531278507","93.570634857116871785","5.1668641424739032431","6.7742054281946906258","27.267811964626766041"
"01/07/2023 16:18:31.160","34.822413379983608195","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.36285116986832122","0","0","0","0","0","0"," "," "," "," ","0","130.36285116986832122","0","0","8090.3975513906152628","8090.3975513906152628","2.778699579737320402","96.913609510467850328","0","2.778699579737320402","25.540824501812132041"
"01/07/2023 16:18:32.153","34.821205268339532779","0","2.564453125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3258.3900270710187215","0","0","0","0","0","0"," "," "," "," ","0","3258.3900270710187215","0","0","12373.021215280801698","12373.021215280801698","4.0325606131605740146","95.280289866221011152","2.4593239019009116575","5.6057973244202363716","26.844492926425690627"
